"ROW_ID","ROW_VERSION","participant_id","dt_response","week","app_al","app_ct","app_ef","app_md","app_mo","app_pm","app_rx","app_sl","app_wm"
"8717","7","ORANGE-00164","2015-02-21 00:32:00+00:00","5","0","1","0","0","0","0","0","0","0"
"8718","7","ORANGE-00164","2015-03-20 20:00:00+00:00","9","0","1","0","0","0","0","1","1","0"
"8719","7","ORANGE-00166","2015-01-24 00:15:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8720","7","ORANGE-00166","2015-02-21 15:39:00+00:00","5","0","0","1","1","0","0","0","0","0"
"8721","7","ORANGE-00167","2015-01-29 23:38:00+00:00","2","0","0","0","0","0","0","0","0","0"
"8722","7","ORANGE-00167","2015-02-27 05:48:00+00:00","6","0","1","0","1","1","0","1","1","0"
"8723","7","ORANGE-00168","2015-01-26 21:18:00+00:00","1","0","0","0","0","0","0","1","0","0"
"8724","7","ORANGE-00168","2015-02-24 01:24:00+00:00","5","0","0","0","0","0","0","0","0","0"
"8725","7","ORANGE-00168","2015-03-25 11:34:00+00:00","9","0","0","0","0","0","0","0","0","0"
"8726","7","ORANGE-00168","2015-04-21 11:27:00+00:00","13","0","0","0","0","0","0","0","0","0"
"8727","7","ORANGE-00172","2015-02-24 18:27:00+00:00","1","0","0","0","0","0","1","1","0","1"
"8728","7","ORANGE-00172","2015-03-24 13:55:00+00:00","5","0","1","0","0","0","1","0","1","0"
"8729","7","ORANGE-00172","2015-04-21 13:53:00+00:00","9","0","1","0","0","0","1","0","1","0"
"8730","7","ORANGE-00172","2015-05-19 14:08:00+00:00","13","0","0","0","0","1","1","0","1","0"
"8731","7","ORANGE-00173","2015-04-16 04:09:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8732","7","ORANGE-00173","2015-05-14 16:20:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8733","7","ORANGE-00173","2015-06-11 16:37:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8734","7","ORANGE-00173","2015-07-09 16:04:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8735","7","ORANGE-00174","2015-04-17 15:39:00+00:00","1","0","0","1","0","0","0","1","0","1"
"8736","7","ORANGE-00174","2015-05-15 16:01:00+00:00","1","0","0","1","1","0","0","1","0","1"
"8737","7","ORANGE-00174","2015-06-14 15:18:00+00:00","1","0","1","1","1","1","0","1","1","1"
"8738","7","ORANGE-00174","2015-07-10 16:02:00+00:00","1","0","0","0","0","1","0","1","0","1"
"8739","7","ORANGE-00175","2015-04-18 12:59:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8740","7","ORANGE-00175","2015-05-16 13:04:00+00:00","1","0","1","0","1","1","0","0","1","0"
"8741","7","ORANGE-00175","2015-06-13 15:11:00+00:00","1","0","1","0","0","1","0","1","1","0"
"8742","7","ORANGE-00175","2015-07-11 14:24:00+00:00","1","0","1","0","0","1","0","1","0","0"
"8743","7","ORANGE-00176","2015-04-17 18:58:00+00:00","1","0","1","1","0","1","0","0","1","0"
"8744","7","ORANGE-00176","2015-05-15 18:30:00+00:00","1","0","0","1","0","1","0","0","1","0"
"8745","7","ORANGE-00176","2015-06-12 23:58:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8746","7","ORANGE-00176","2015-07-10 19:47:00+00:00","1","0","0","1","0","0","0","0","1","0"
"8747","7","ORANGE-00180","2015-04-18 03:00:00+00:00","1","0","1","1","0","1","1","1","1","1"
"8748","7","ORANGE-00180","2015-05-16 18:47:00+00:00","1","0","1","1","0","1","0","0","0","1"
"8749","7","ORANGE-00180","2015-06-13 13:23:00+00:00","1","0","1","1","0","1","0","1","1","1"
"8750","7","ORANGE-00180","2015-07-11 18:28:00+00:00","1","0","1","1","0","1","0","1","0","1"
"8751","7","ORANGE-00181","2015-04-21 07:16:00+00:00","1","0","0","1","0","1","0","1","1","1"
"8752","7","ORANGE-00181","2015-06-16 22:23:00+00:00","1","0","1","1","0","0","0","1","1","1"
"8753","7","ORANGE-00181","2015-07-14 20:49:00+00:00","1","0","1","1","0","1","0","0","0","1"
"8754","7","ORANGE-00184","2015-04-23 19:35:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8755","7","ORANGE-00184","2015-05-21 18:11:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8756","7","ORANGE-00184","2015-06-18 14:17:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8757","7","ORANGE-00184","2015-07-16 14:04:00+00:00","1","0","0","1","1","0","0","0","0","0"
"8758","7","ORANGE-00185","2015-04-23 18:12:00+00:00","1","0","1","1","0","0","0","0","1","1"
"8759","7","ORANGE-00185","2015-05-21 14:59:00+00:00","1","0","1","1","1","0","0","1","1","1"
"8760","7","ORANGE-00185","2015-06-18 13:09:00+00:00","1","0","1","1","1","1","0","1","1","1"
"8761","7","ORANGE-00185","2015-07-16 13:06:00+00:00","1","0","1","1","1","1","0","1","1","1"
"8762","7","ORANGE-00186","2015-04-23 18:06:00+00:00","1","1","1","0","0","0","1","0","0","0"
"8763","7","ORANGE-00186","2015-05-22 03:38:00+00:00","1","0","1","1","0","0","0","0","0","0"
"8764","7","ORANGE-00186","2015-06-18 19:11:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8765","7","ORANGE-00186","2015-07-16 23:22:00+00:00","1","0","1","1","0","1","0","1","0","0"
"8766","7","ORANGE-00188","2015-04-24 03:04:00+00:00","1","0","1","1","1","0","0","1","1","1"
"8767","7","ORANGE-00188","2015-05-22 21:58:00+00:00","1","0","1","1","1","1","1","1","1","1"
"8768","7","ORANGE-00191","2015-04-24 02:06:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8769","7","ORANGE-00191","2015-05-22 13:47:00+00:00","1","0","0","0","0","0","0","0","0","1"
"8770","7","ORANGE-00191","2015-06-19 15:00:00+00:00","1","0","0","1","0","0","0","1","1","1"
"8771","7","ORANGE-00191","2015-07-18 09:59:00+00:00","1","0","0","1","0","0","0","1","0","1"
"8772","7","ORANGE-00192","2015-04-23 17:59:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8773","7","ORANGE-00192","2015-05-21 19:01:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8774","7","ORANGE-00193","2015-04-24 15:37:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8775","7","ORANGE-00193","2015-05-22 15:32:00+00:00","1","0","1","1","0","0","0","0","0","1"
"8776","7","ORANGE-00193","2015-06-19 15:02:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8777","7","ORANGE-00193","2015-07-17 14:10:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8778","7","ORANGE-00195","2015-04-24 23:28:00+00:00","1","1","0","0","0","0","0","0","0","0"
"8779","7","ORANGE-00196","2015-04-25 00:36:00+00:00","1","0","0","1","0","0","0","1","0","1"
"8780","7","ORANGE-00196","2015-05-23 19:38:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8781","7","ORANGE-00196","2015-06-20 16:15:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8782","7","ORANGE-00196","2015-07-18 14:35:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8783","7","ORANGE-00201","2015-04-24 19:28:00+00:00","1","0","0","0","0","1","0","1","1","0"
"8784","7","ORANGE-00202","2015-04-24 22:41:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8785","7","ORANGE-00202","2015-05-22 13:11:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8786","7","ORANGE-00202","2015-06-19 13:21:00+00:00","1","0","0","1","0","1","0","0","0","0"
"8787","7","ORANGE-00202","2015-07-17 13:21:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8788","7","ORANGE-00203","2015-04-23 23:38:00+00:00","1","0","1","0","0","0","0","1","1","0"
"8789","7","ORANGE-00203","2015-05-21 20:35:00+00:00","1","0","0","1","0","0","0","1","1","0"
"8790","7","ORANGE-00203","2015-06-19 04:44:00+00:00","1","0","1","1","0","0","0","1","0","1"
"8791","7","ORANGE-00203","2015-07-16 19:53:00+00:00","1","0","1","0","0","0","0","1","0","1"
"8792","7","ORANGE-00205","2015-04-29 04:31:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8793","7","ORANGE-00205","2015-05-28 13:34:00+00:00","1","0","0","0","0","1","0","0","0","0"
"8794","7","ORANGE-00205","2015-06-25 05:56:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8795","7","ORANGE-00205","2015-07-22 21:14:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8796","7","ORANGE-00206","2015-04-28 18:22:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8797","7","ORANGE-00206","2015-05-26 23:10:00+00:00","1","0","0","0","0","1","0","0","1","0"
"8798","7","ORANGE-00206","2015-06-23 19:20:00+00:00","1","0","0","0","0","0","0","1","0","0"
"8799","7","ORANGE-00206","2015-07-21 17:54:00+00:00","1","0","0","0","0","1","0","1","0","0"
"8800","7","ORANGE-00207","2015-04-27 22:03:00+00:00","1","0","0","1","1","0","0","0","1","0"
"8801","7","ORANGE-00207","2015-05-25 17:03:00+00:00","1","0","0","1","0","0","0","0","1","0"
"8802","7","ORANGE-00207","2015-06-22 14:14:00+00:00","1","0","0","1","1","0","0","0","1","0"
"8803","7","ORANGE-00207","2015-07-21 02:14:00+00:00","1","0","0","0","0","0","0","0","1","0"
"8804","7","ORANGE-00208","2015-04-27 21:23:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8805","7","ORANGE-00209","2015-04-28 17:26:00+00:00","1","0","0","1","0","0","0","0","1","0"
"8806","7","ORANGE-00209","2015-06-24 14:02:00+00:00","1","0","1","0","0","0","0","0","1","0"
"8807","7","ORANGE-00211","2015-04-28 16:10:00+00:00","1","0","0","1","1","0","0","0","0","0"
"8808","7","ORANGE-00211","2015-05-26 19:42:00+00:00","1","1","0","1","1","0","0","1","1","0"
"8809","7","ORANGE-00211","2015-07-21 17:33:00+00:00","1","1","0","0","1","0","0","0","0","0"
"8810","7","ORANGE-00212","2015-04-28 16:09:00+00:00","1","0","1","1","1","1","0","1","0","1"
"8811","7","ORANGE-00212","2015-05-27 00:01:00+00:00","1","0","1","1","1","1","0","1","0","1"
"8812","7","ORANGE-00212","2015-06-23 16:03:00+00:00","1","0","1","0","0","1","0","1","1","0"
"8813","7","ORANGE-00212","2015-07-22 05:16:00+00:00","1","0","1","0","0","1","0","1","1","0"
"8814","7","ORANGE-00215","2015-04-28 16:22:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8815","7","ORANGE-00217","2015-04-30 19:46:00+00:00","1","0","0","1","1","0","0","1","0","1"
"8816","7","ORANGE-00217","2015-05-28 19:46:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8817","7","ORANGE-00217","2015-06-26 22:23:00+00:00","1","0","0","1","0","0","0","1","0","1"
"8818","7","ORANGE-00218","2015-05-12 16:27:00+00:00","1","0","1","1","0","0","0","0","1","1"
"8819","7","ORANGE-00218","2015-06-09 14:26:00+00:00","1","0","1","1","0","0","0","0","0","1"
"8820","7","ORANGE-00218","2015-07-09 17:42:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8821","7","ORANGE-00219","2015-05-01 02:05:00+00:00","1","0","0","0","0","0","0","1","0","0"
"8822","7","ORANGE-00219","2015-05-29 14:18:00+00:00","1","0","0","0","0","0","0","1","0","0"
"8823","7","ORANGE-00220","2015-04-30 21:11:00+00:00","1","0","1","1","0","1","0","1","1","1"
"8824","7","ORANGE-00220","2015-05-28 14:01:00+00:00","1","1","1","1","1","1","1","1","1","1"
"8825","7","ORANGE-00221","2015-04-30 18:52:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8826","7","ORANGE-00221","2015-05-29 00:05:00+00:00","1","0","0","1","0","0","0","1","0","1"
"8827","7","ORANGE-00221","2015-06-26 02:47:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8828","7","ORANGE-00221","2015-07-25 18:39:00+00:00","1","0","1","0","0","1","0","1","0","0"
"8829","7","ORANGE-00222","2015-04-30 19:52:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8830","7","ORANGE-00222","2015-05-28 16:57:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8831","7","ORANGE-00223","2015-05-01 19:09:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8832","7","ORANGE-00223","2015-05-29 13:18:00+00:00","1","0","0","0","0","1","0","0","0","0"
"8833","7","ORANGE-00224","2015-04-30 18:29:00+00:00","1","0","0","1","0","1","0","0","0","1"
"8834","7","ORANGE-00224","2015-05-28 13:03:00+00:00","1","0","1","1","0","0","0","1","1","1"
"8835","7","ORANGE-00224","2015-06-25 13:23:00+00:00","1","0","1","1","0","1","1","1","1","1"
"8836","7","ORANGE-00224","2015-07-23 16:25:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8837","7","ORANGE-00225","2015-04-30 19:55:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8838","7","ORANGE-00225","2015-05-28 19:27:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8839","7","ORANGE-00225","2015-06-25 18:06:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8840","7","ORANGE-00225","2015-07-23 18:54:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8841","7","ORANGE-00226","2015-04-30 23:16:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8842","7","ORANGE-00226","2015-05-29 08:17:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8843","7","ORANGE-00226","2015-06-26 09:15:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8844","7","ORANGE-00226","2015-07-24 19:05:00+00:00","1","0","0","0","0","1","0","0","0","0"
"8845","7","RED-00012","2014-07-31 19:44:00+00:00","1","0","1","1","0","0","0","0","0","0"
"8846","7","RED-00012","2014-08-28 15:49:00+00:00","5","0","1","1","0","1","0","0","0","0"
"8847","7","RED-00012","2014-09-25 19:53:00+00:00","9","0","1","0","0","1","0","0","0","0"
"8848","7","RED-00012","2014-10-23 19:46:00+00:00","13","0","1","1","0","1","0","1","0","0"
"8849","7","RED-00016","2014-08-10 21:01:00+00:00","0","0","0","1","0","0","0","0","0","1"
"8850","7","RED-00016","2014-09-07 14:04:00+00:00","4","0","0","1","0","0","0","1","0","1"
"8851","7","RED-00016","2014-10-05 15:17:00+00:00","8","0","0","1","0","0","0","0","0","1"
"8852","7","RED-00016","2014-11-02 15:01:00+00:00","12","0","0","0","0","1","0","0","0","0"
"8853","7","RED-00017","2014-08-14 20:22:00+00:00","1","0","0","0","0","0","0","0","1","1"
"8854","7","RED-00017","2014-09-12 03:29:00+00:00","5","0","0","0","1","0","0","1","1","1"
"8855","7","RED-00017","2014-10-09 17:15:00+00:00","9","0","0","0","1","0","0","1","0","1"
"8856","7","RED-00017","2014-11-07 00:26:00+00:00","13","0","1","0","0","1","0","1","0","0"
"8857","7","RED-00018","2014-08-13 23:00:00+00:00","1","0","1","1","0","1","0","1","1","0"
"8858","7","RED-00018","2014-09-12 07:20:00+00:00","5","0","1","1","0","0","0","1","0","0"
"8859","7","RED-00019","2014-08-15 22:51:00+00:00","0","0","1","0","1","0","0","0","1","0"
"8860","7","RED-00024","2014-09-04 16:40:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8861","7","RED-00024","2014-10-03 01:50:00+00:00","5","0","0","1","0","0","0","0","0","0"
"8862","7","RED-00024","2014-10-31 01:03:00+00:00","9","0","0","1","0","0","0","0","0","0"
"8863","7","RED-00024","2014-11-28 02:11:00+00:00","13","0","0","0","0","0","0","0","0","0"
"8864","7","RED-00025","2014-09-03 19:53:00+00:00","0","0","0","0","0","0","0","0","0","0"
"8865","7","RED-00025","2014-10-01 15:09:00+00:00","4","0","0","0","0","0","0","0","0","0"
"8866","7","RED-00025","2014-10-30 00:39:00+00:00","9","0","0","0","0","0","0","0","0","0"
"8867","7","RED-00025","2014-11-26 22:46:00+00:00","12","0","0","0","0","0","0","0","0","0"
"8868","7","RED-00028","2014-09-07 14:13:00+00:00","1","0","0","0","1","0","0","1","1","0"
"8869","7","RED-00028","2014-10-05 18:21:00+00:00","5","0","0","0","0","0","0","1","1","0"
"8870","7","RED-00028","2014-11-02 14:15:00+00:00","9","0","0","0","1","0","0","1","1","0"
"8871","7","RED-00028","2014-12-01 14:06:00+00:00","13","0","0","1","0","0","0","1","1","0"
"8872","7","RED-00030","2014-09-09 02:23:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8873","7","RED-00033","2014-09-13 22:55:00+00:00","1","0","1","0","0","0","0","0","0","0"
"8874","7","RED-00033","2014-10-11 21:52:00+00:00","5","0","0","1","0","1","0","0","0","0"
"8875","7","RED-00033","2014-11-09 15:45:00+00:00","9","0","1","1","0","0","0","1","0","0"
"8876","7","RED-00033","2014-12-06 15:59:00+00:00","13","0","0","1","0","0","0","0","0","0"
"8877","7","RED-00034","2014-09-18 19:25:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8878","7","RED-00034","2014-10-16 17:33:00+00:00","5","0","0","0","0","0","0","0","0","0"
"8879","7","RED-00034","2014-11-13 18:05:00+00:00","9","0","0","0","0","0","0","0","0","0"
"8880","7","RED-00034","2014-12-11 21:09:00+00:00","13","0","0","0","0","0","0","0","0","0"
"8881","7","RED-00035","2014-09-20 14:54:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8882","7","RED-00036","2014-09-18 21:25:00+00:00","0","0","0","0","0","0","0","0","0","0"
"8883","7","RED-00036","2014-10-16 16:33:00+00:00","4","0","0","0","0","0","0","0","0","0"
"8884","7","RED-00036","2014-11-13 17:04:00+00:00","8","0","0","0","0","0","0","0","0","0"
"8885","7","RED-00036","2014-12-11 18:16:00+00:00","12","0","1","0","0","1","0","1","0","0"
"8886","7","RED-00037","2014-09-24 01:39:00+00:00","1","0","0","1","0","1","0","1","0","0"
"8887","7","RED-00037","2014-10-23 00:48:00+00:00","5","0","0","1","0","1","0","0","1","0"
"8888","7","RED-00037","2014-11-20 04:56:00+00:00","9","0","0","1","0","1","0","1","0","0"
"8889","7","RED-00037","2014-12-18 03:58:00+00:00","13","0","0","1","0","1","0","0","0","1"
"8890","7","RED-00038","2014-09-30 05:23:00+00:00","2","0","0","0","1","0","0","0","0","1"
"8891","7","RED-00038","2014-10-29 03:35:00+00:00","6","0","0","0","1","0","0","0","0","0"
"8892","7","RED-00040","2014-09-24 17:19:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8893","7","RED-00040","2014-10-22 21:28:00+00:00","5","0","1","0","0","1","0","1","0","0"
"8894","7","RED-00040","2014-11-19 21:40:00+00:00","9","0","1","0","0","1","0","1","0","0"
"8895","7","RED-00040","2014-12-17 17:35:00+00:00","13","0","0","0","0","1","0","1","0","0"
"8896","7","RED-00041","2014-09-25 22:47:00+00:00","1","0","0","1","0","0","0","1","0","1"
"8897","7","RED-00042","2014-09-25 20:55:00+00:00","0","0","0","0","0","0","0","0","0","0"
"8898","7","RED-00042","2014-10-23 23:28:00+00:00","4","0","0","0","0","0","0","0","0","0"
"8899","7","RED-00042","2014-11-20 21:42:00+00:00","8","0","0","0","0","0","0","1","0","0"
"8900","7","RED-00042","2014-12-18 14:34:00+00:00","12","0","0","0","0","0","0","0","0","0"
"8901","7","RED-00043","2014-09-26 12:51:00+00:00","1","0","1","0","0","0","0","0","0","0"
"8902","7","RED-00043","2014-10-24 18:44:00+00:00","5","0","0","0","0","0","0","0","0","0"
"8903","7","RED-00044","2014-09-29 16:19:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8904","7","RED-00044","2014-10-28 05:13:00+00:00","5","0","1","0","0","1","0","1","1","0"
"8905","7","RED-00044","2014-11-25 02:50:00+00:00","9","0","1","0","0","0","0","0","0","0"
"8906","7","RED-00045","2014-09-26 12:17:00+00:00","1","0","1","1","0","0","0","0","1","1"
"8907","7","RED-00045","2014-10-25 17:28:00+00:00","5","0","0","1","0","0","0","0","0","1"
"8908","7","RED-00046","2014-09-27 02:01:00+00:00","1","0","1","1","0","0","0","0","0","0"
"8909","7","RED-00047","2014-09-29 21:30:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8910","7","RED-00047","2014-10-28 03:51:00+00:00","5","0","0","0","0","0","0","0","0","0"
"8911","7","RED-00047","2014-11-24 15:25:00+00:00","9","0","0","0","0","0","0","0","0","0"
"8912","7","RED-00047","2014-12-22 15:27:00+00:00","13","0","0","0","0","1","0","0","0","0"
"8913","7","RED-00048","2014-09-26 07:25:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8914","7","RED-00049","2014-09-27 23:45:00+00:00","1","0","1","0","0","0","0","0","0","1"
"8915","7","RED-00051","2014-09-28 16:22:00+00:00","1","0","0","0","0","1","0","0","0","0"
"8916","7","RED-00051","2014-10-26 21:23:00+00:00","5","0","1","0","0","0","0","0","0","0"
"8917","7","RED-00051","2014-11-25 01:52:00+00:00","9","0","0","0","0","1","0","0","0","0"
"8918","7","RED-00053","2014-09-29 16:23:00+00:00","1","0","1","1","0","1","0","1","0","0"
"8919","7","RED-00053","2014-10-27 15:38:00+00:00","5","0","1","1","1","1","0","1","1","0"
"8920","7","RED-00054","2014-09-30 02:54:00+00:00","1","1","1","1","0","1","0","1","1","1"
"8921","7","RED-00055","2014-09-29 15:40:00+00:00","1","0","0","0","0","0","0","1","0","0"
"8922","7","RED-00056","2014-09-29 14:32:00+00:00","1","0","0","1","0","0","0","1","0","1"
"8923","7","RED-00056","2014-10-27 16:25:00+00:00","5","0","1","1","0","1","0","0","0","1"
"8924","7","RED-00056","2014-11-24 17:10:00+00:00","9","0","1","1","1","1","0","1","1","1"
"8925","7","RED-00056","2014-12-22 17:12:00+00:00","13","0","1","0","0","1","0","1","1","1"
"8926","7","RED-00058","2014-09-28 14:30:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8927","7","RED-00058","2014-10-27 01:40:00+00:00","5","0","0","1","0","1","0","1","1","1"
"8928","7","RED-00058","2014-11-23 15:10:00+00:00","9","0","0","1","0","0","0","0","0","1"
"8929","7","RED-00058","2014-12-21 23:05:00+00:00","13","0","0","1","0","1","0","1","0","1"
"8930","7","RED-00059","2014-09-29 16:40:00+00:00","1","0","0","1","1","0","0","0","1","1"
"8931","7","RED-00059","2014-10-27 18:37:00+00:00","5","0","1","1","0","0","0","0","0","0"
"8932","7","RED-00059","2014-11-24 22:15:00+00:00","9","0","0","0","0","0","0","1","1","0"
"8933","7","RED-00059","2014-12-22 16:03:00+00:00","13","0","0","1","0","1","0","0","0","0"
"8934","7","RED-00062","2014-09-29 17:28:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8935","7","RED-00064","2014-09-29 16:56:00+00:00","1","0","1","1","0","0","0","0","0","0"
"8936","7","RED-00064","2014-10-28 10:43:00+00:00","5","0","0","1","0","1","0","0","0","0"
"8937","7","RED-00064","2014-11-25 05:22:00+00:00","9","0","1","1","0","0","0","0","0","1"
"8938","7","RED-00068","2014-09-29 17:11:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8939","7","RED-00068","2014-10-27 17:59:00+00:00","5","0","0","1","0","1","0","0","0","1"
"8940","7","RED-00069","2014-09-29 17:04:00+00:00","1","0","1","0","0","0","0","0","0","0"
"8941","7","RED-00069","2014-10-27 16:11:00+00:00","5","0","1","0","0","0","0","0","0","0"
"8942","7","RED-00069","2014-11-24 14:21:00+00:00","9","0","1","1","0","0","0","0","0","0"
"8943","7","RED-00069","2014-12-22 15:05:00+00:00","13","0","1","1","0","1","0","0","0","0"
"8944","7","RED-00070","2014-09-29 17:31:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8945","7","RED-00070","2014-10-27 16:34:00+00:00","5","0","0","1","0","0","0","0","0","1"
"8946","7","RED-00070","2014-11-25 00:41:00+00:00","9","0","0","0","0","0","0","0","0","1"
"8947","7","RED-00070","2014-12-24 17:00:00+00:00","13","0","0","1","0","0","0","0","0","1"
"8948","7","RED-00071","2014-09-29 23:06:00+00:00","1","0","0","1","1","1","0","0","1","0"
"8949","7","RED-00071","2014-10-28 09:21:00+00:00","5","0","0","1","1","1","0","0","1","0"
"8950","7","RED-00073","2014-09-29 17:24:00+00:00","1","0","1","1","0","1","0","1","0","0"
"8951","7","RED-00074","2014-09-30 20:56:00+00:00","1","0","0","1","0","0","0","0","1","0"
"8952","7","RED-00076","2014-09-30 19:40:00+00:00","1","0","1","0","0","0","0","0","0","0"
"8953","7","RED-00077","2014-10-01 04:34:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8954","7","RED-00077","2014-10-30 03:42:00+00:00","5","0","0","1","0","0","0","0","0","0"
"8955","7","RED-00077","2014-11-27 04:29:00+00:00","9","0","0","1","0","0","0","0","0","0"
"8956","7","RED-00077","2014-12-24 21:04:00+00:00","13","0","0","1","0","0","0","0","0","0"
"8957","7","RED-00078","2014-10-07 18:02:00+00:00","2","0","1","1","0","1","0","0","1","1"
"8958","7","RED-00078","2014-11-04 23:53:00+00:00","6","0","1","1","0","1","0","0","1","1"
"8959","7","RED-00078","2014-12-02 23:55:00+00:00","10","0","1","1","0","0","0","0","1","0"
"8960","7","RED-00078","2014-12-31 05:47:00+00:00","14","0","1","1","0","1","0","0","1","1"
"8961","7","RED-00079","2014-10-01 03:51:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8962","7","RED-00079","2014-10-30 00:00:00+00:00","5","0","0","0","0","1","0","0","0","0"
"8963","7","RED-00080","2014-10-01 02:06:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8964","7","RED-00081","2014-10-01 02:26:00+00:00","1","0","0","0","1","0","0","0","0","0"
"8965","7","RED-00081","2014-10-29 05:19:00+00:00","5","0","0","0","0","0","0","0","0","0"
"8966","7","RED-00085","2014-10-03 11:37:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8967","7","RED-00085","2014-10-31 16:41:00+00:00","5","0","0","1","0","0","0","0","0","1"
"8968","7","RED-00086","2014-10-03 15:41:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8969","7","RED-00089","2014-10-06 03:25:00+00:00","1","0","0","1","0","1","0","1","1","0"
"8970","7","RED-00091","2014-10-04 18:53:00+00:00","1","0","0","1","1","0","0","0","0","0"
"8971","7","RED-00091","2014-11-01 13:02:00+00:00","5","0","0","0","0","0","0","0","0","0"
"8972","7","RED-00091","2014-11-29 16:53:00+00:00","9","0","0","0","1","1","0","0","0","0"
"8973","7","RED-00091","2014-12-27 16:03:00+00:00","13","0","0","0","0","1","0","0","0","0"
"8974","7","RED-00092","2014-10-04 18:45:00+00:00","1","0","0","1","1","0","0","0","1","1"
"8975","7","RED-00092","2014-11-01 21:13:00+00:00","5","0","0","1","1","0","0","0","1","1"
"8976","7","RED-00092","2014-11-29 15:33:00+00:00","9","0","1","1","1","0","0","0","1","1"
"8977","7","RED-00092","2014-12-27 14:50:00+00:00","13","0","1","1","1","1","0","0","1","1"
"8978","7","RED-00093","2014-10-05 15:12:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8979","7","RED-00094","2014-10-06 15:14:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8980","7","RED-00094","2014-11-03 22:17:00+00:00","5","0","0","1","0","0","0","0","0","1"
"8981","7","RED-00094","2014-12-01 23:42:00+00:00","9","0","0","1","0","0","0","0","0","1"
"8982","7","RED-00094","2014-12-29 20:42:00+00:00","13","0","0","0","0","0","0","0","0","1"
"8983","7","RED-00095","2014-10-04 20:46:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8984","7","RED-00095","2014-11-01 13:33:00+00:00","5","0","0","0","0","1","0","0","1","1"
"8985","7","RED-00096","2014-10-04 20:00:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8986","7","RED-00101","2014-10-04 23:27:00+00:00","0","0","1","1","1","0","0","0","0","1"
